date,event_count,severity,sentiment_score,impact_score,event_weight,event_type,affected_product,direction,title
8/8/2024,22,8,-0.045454545,0.292934835,0.4428,earnings_beat,Services,HIGH,"Apple's Satellite Connectivity Provider Globalstar's Q2 Revenue Grows 10% On Wholesale Capacity Surge, Hikes FY24 Outlook"
8/9/2024,17,8,0.273721913,0.284091771,0.4406,earnings_beat,Services,HIGH,Strategist: Why Meta looks like the 'Magnificent 7' standout right now
8/10/2024,0,0,0,0,0,0,0,0,0
8/11/2024,0,0,0,0,0,0,0,0,0
8/12/2024,11,8,0.112072511,0.260071069,0.4491,ceo_statement,General,HIGH,3 More Stocks Warren Buffett Might Sell to Prep for a Market Crash
8/13/2024,23,8,0.144337859,0.264400363,0.4372,earnings_beat,General,NEUTRAL,Apple Stock (NASDAQ:AAPL): 5 Bullish Signs and 1 Red Flag
8/14/2024,30,6,0.08109319,0.264320195,0.4523,ceo_statement,General,HIGH,Prediction: Buffett's Decision to Offload Apple and Bank of America Stock Could Pay Off In Spades. Here's Why.
8/15/2024,14,6,0.210625,0.264632761,0.4225,regulatory,General,HIGH,"Soros, Druckenmiller Pared Megacap Holdings Ahead of Rout"
8/16/2024,7,7,0.05492785,0.263856918,0.4344,legal,General,NEUTRAL,"Fortnite returns on iPhones in EU, globally on Android"
8/17/2024,0,0,0,0,0,0,0,0,0
8/18/2024,0,0,0,0,0,0,0,0,0
8/19/2024,17,8,0.125131752,0.262410074,0.4311,earnings_beat,Services,NEUTRAL,Bull of the Day: Spotify Technology S.A. (SPOT)
8/20/2024,8,6,-0.061888889,0.263856918,0.4263,regulatory,General,NEUTRAL,It Isn't Just Apple: Warren Buffett Could Be Souring on This Other Megacap Stock
8/21/2024,18,6,0.085246914,0.264632761,0.4274,regulatory,General,LOW,Evidence of food price gouging is hard to find
8/22/2024,6,6,0.152181152,0.264402181,0.4281,regulatory,General,HIGH,"Apple to update EU browser options, make more apps deletable"
8/23/2024,14,3,0.085854545,0.285412759,0.4279,general,General,NEUTRAL,Big Tech dominance is forcing index superpowers to rethink rules
8/24/2024,0,0,0,0,0,0,0,0,0
8/25/2024,0,0,0,0,0,0,0,0,0
8/26/2024,14,3,0,0.289264768,0.4317,general,General,NEUTRAL,Apple Names Kevan Parekh Its Next CFO
8/27/2024,17,6,0.034440559,0.285412759,0.4312,general,General,LOW,IDC raises annual global smartphone shipments forecast on GenAI optimism
8/28/2024,17,6,0.030259628,0.264254153,0.4437,legal,General,HIGH,Apple Cuts Jobs in Online Services Group as Priorities Shift
8/29/2024,14,8,0.075666667,0.26372394,0.4454,supply_chain,iPhone,NEUTRAL,Huawei Revenue Jumps After Eating Apple’s Market Share in China
8/30/2024,14,8,-0.005800189,0.260893673,0.4452,supply_chain,General,LOW,"Intel considers splitting off foundry business, scrapping factory plans- Bloomberg"
8/31/2024,0,0,0,0,0,0,0,0,0
9/1/2024,0,0,0,0,0,0,0,0,0
9/2/2024,0,0,0,0,0,0,0,0,0
9/3/2024,7,8,0.091205234,0.264197558,0.4388,earnings_miss,General,LOW,Jim Cramer on Apple Inc. (AAPL): ‘Creating A Whole New Level Of Stable Earnings’
9/4/2024,9,0,0.5,0.28886053,0.4381,general,General,HIGH,"2 Stocks That Turned $1,000 into $1 Million (or More)"
9/5/2024,15,8,0.117345938,0.264632761,0.4397,regulatory,General,LOW,Apple Inc. (AAPL): Trending AI Stock on Latest Analyst Ratings and News
9/6/2024,18,8,-0.07962963,0.282158732,0.4539,earnings_beat,General,NEUTRAL,"Semiconductor ETFs Take A Beating, Dragged Lower By Nvidia, AMD, and Broadcom Stocks"
9/7/2024,0,0,0,0,0,0,0,0,0
9/8/2024,0,0,0,0,0,0,0,0,0
9/9/2024,28,6,0.089772727,0.26622951,0.4557,supply_chain,General,NEUTRAL,"Apple Considers Expanding India Production Further, Engages With Major Industry Players: Report"
9/10/2024,34,6,0.135062582,0.262413651,0.456,supply_chain,General,HIGH,Nvidia’s Blackwell chip delay is center stage amid stock slump
9/11/2024,16,8,0.031642512,0.265233964,0.4468,earnings_miss,General,NEUTRAL,China Is Eating Apple's Lunch: Where Smartphone Maker Ranks Vs Asian Competitors
9/12/2024,19,5,0,0.264197558,0.4565,legal,General,NEUTRAL,Warren Buffett Is Selling Apple Stock and Buying This Little-Known Stock Instead
9/13/2024,8,6,-0.2,0.27531153,0.4622,legal,General,LOW,Apple Seeks Dismissal of Lawsuit Against Israeli Cyber Intelligence Firm NSO Group
9/14/2024,0,0,0,0,0,0,0,0,0
9/15/2024,0,0,0,0,0,0,0,0,0
9/16/2024,20,6,0.6,0.289264768,0.4711,supply_chain,iPhone,NEUTRAL,Dow Jones Rises As Fed Meeting Looms; Apple Slides On Report Of iPhone 16 Demand
9/17/2024,20,8,0.038774105,0.264675468,0.4619,legal,General,HIGH,Founder vs. activist: A dramatic two-year battle over health-tech firm Masimo comes to a head this week
9/18/2024,19,8,0.040074212,0.262128115,0.4629,supply_chain,General,HIGH,"While Apple Abandoned Its Car Project After Pouring $1B Into It, Its Key Supplier Foxconn Is Now Collaborating With Sharp On An EV Prototype"
9/19/2024,20,6,0.094900932,0.264102966,0.4625,legal,General,NEUTRAL,New iPhone 16 unveiled in Russia as retailers skirt Apple's export ban
9/20/2024,21,8,0.166541973,0.263681412,0.4521,regulatory,General,LOW,"Fed Delivers Large Rate Cut In Bid To Sustain Labor Market; Stocks, Gold Set New Record Highs: This Week In The Markets"
9/21/2024,0,0,0,0,0,0,0,0,0
9/22/2024,0,0,0,0,0,0,0,0,0
9/23/2024,13,8,0.253287879,0.262467861,0.4564,analyst_upgrade,General,NEUTRAL,Analyst on iPhone 16: I Do Not Think People Are ‘Running Out to Buy These Phones’
9/24/2024,9,2,-0.22,0.265538186,0.4496,general,General,NEUTRAL,These 5 Artificial Intelligence (AI) Stocks Make Up 27.1% of the Entire S&P 500 Index
9/25/2024,18,8,0.3104,0.26418674,0.4588,analyst_upgrade,General,HIGH,Analyst Says Initial Wait Times for Apple (AAPL) iPhone 16 are ‘Uninspiring’
9/26/2024,12,8.5,0.092068966,0.263594419,0.4594,analyst_upgrade,iPhone,NEUTRAL,Apple can deliver upside to low iPhone 16 sales expectations: Evercore ISI
9/27/2024,14,8,0.4875,0.263594419,0.4612,analyst_upgrade,General,HIGH,"Apple Has 'Very Significant' Monetization Opportunity From Deeper Siri App Integration, BofA Says"
9/28/2024,0,0,0,0,0,0,0,0,0
9/29/2024,0,0,0,0,0,0,0,0,0
9/30/2024,13,2,0.152637987,0.26418674,0.4551,general,General,LOW,"Top Research Reports for Apple, Tesla &amp; T-Mobile US"
10/1/2024,23,8,0.241,0.26418674,0.464,analyst_upgrade,General,NEUTRAL,"Pivotal starts Google, Meta stock coverage at Buy"
10/2/2024,15,8,0.172515152,0.284700572,0.4671,regulatory,General,NEUTRAL,The top stock sectors to watch for the rest of 2024
10/3/2024,12,5,0.134485294,0.262467861,0.4652,analyst_upgrade,General,HIGH,"Bank of America Maintains Buy Rating on Apple Inc. (AAPL) with $256 Price Target, Highlights Revenue Potential from AI Integration and Services Strategy"
10/4/2024,9,8,0,0.269551247,0.4696,analyst_upgrade,App_Store,LOW,"Apple Fourth-Quarter App Store Revenue Poised for Double-Digit Growth, UBS Says"
10/5/2024,0,0,0,0,0,0,0,0,0
10/6/2024,0,0,0,0,0,0,0,0,0
10/7/2024,16,8,0.136363636,0.290995747,0.4771,analyst_downgrade,iPhone,HIGH,Apple Stock Downgraded On Views iPhone 16 Sales Will Disappoint
10/8/2024,11,7,0.129865424,0.26418674,0.4681,analyst_downgrade,iPhone,HIGH,"Nvidia, AMD Lead The Pack, Broadcom Stable, Intel Falters: Analyst's Latest Take"
10/9/2024,15,7,0.110262726,0.287951589,0.48,analyst_upgrade,General,NEUTRAL,Affirm shares jump in pre-market after Morgan Stanley upgrade to 'equal-weight'
10/10/2024,30,4,-0.075,0.273909688,0.4743,ceo_statement,General,LOW,Apple CEO Tim Cook Just Sold $50 Million of Stock. It’s Part of a Two-Year Plan.
10/11/2024,13,6,0.116787879,0.262014419,0.4691,analyst_downgrade,General,HIGH,"Jefferies Downgrades Apple Inc. (AAPL) to Hold, Citing Need for Smartphone Hardware Overhaul Before AI Integration"
10/12/2024,0,0,0,0,0,0,0,0,0
10/13/2024,0,0,0,0,0,0,0,0,0
10/14/2024,11,8,0.0625,0.273909688,0.4802,analyst_upgrade,General,HIGH,"Qualcomm Set For 50% Surge In Snapdragon 8 Gen 4 Shipments By Late 2024, Analyst Predicts"
10/15/2024,15,6,0.14170556,0.263038278,0.4738,ceo_statement,General,LOW,'Soft landing' optimism spurs broad Wall Street rebound at big banks
10/16/2024,29,2,0.115167984,0.273909688,0.4766,regulatory,General,NEUTRAL,State Street Corp's Strategic Reduction in M/I Homes Inc Holdings
10/17/2024,31,2,0.322561983,0.263526887,0.4767,ceo_statement,General,HIGH,Donald Trump says Tim Cook is a better Apple CEO than Steve Jobs
10/18/2024,26,8,0.144444444,0.263585985,0.48,analyst_upgrade,iPhone,HIGH,"Apple's iPhone 16 Sales in China Likely to Show 'Strong Rebound' Over Next Year, Wedbush Says"
10/19/2024,0,0,0,0,0,0,0,0,0
10/20/2024,0,0,0,0,0,0,0,0,0
10/21/2024,14,8,0.026086957,0.261449128,0.4819,analyst_upgrade,General,NEUTRAL,"Dan Ives Acknowledges Nvidia, Microsoft As 'Core Drivers Of AI' But Sees Palantir, IBM, AMD And Apple Joining The Party As Well"
10/22/2024,3,8,0.081767677,0.263954729,0.4828,analyst_upgrade,General,LOW,"Trending tickers: Nvidia, Apple, SAP, HSBC and Mulberry"
10/23/2024,4,8,0,0.264506578,0.4818,analyst_downgrade,iPhone,NEUTRAL,Apple Stock Drops After Analyst Reports Cut In iPhone 16 Orders
10/24/2024,4,8,0.0625,0.273206055,0.4882,analyst_upgrade,General,NEUTRAL,Is Apple Stock Going to $273? 1 Wall Street Analyst Thinks So.
10/25/2024,3,8,0,0.262018651,0.4817,analyst_downgrade,General,HIGH,Apple Stock Downgraded To Sell Ahead Of Earnings. Here's Why.
10/26/2024,0,0,0,0,0,0,0,0,0
10/27/2024,0,0,0,0,0,0,0,0,0
10/28/2024,2,1,0.55,0.262467861,0.4784,general,General,NEUTRAL,62% of Warren Buffett's $313 Billion Portfolio Is Invested in These 4 Magnificent Stocks
10/29/2024,3,8,0.291666667,0.268530846,0.4887,ceo_statement,General,LOW,Warren Buffett Sold $80 Billion of Apple Stock. Here's Where He Invested Most of the Money.
10/30/2024,2,0,0.1,0.264932334,0.4811,general,General,LOW,Common Stock vs. Preferred Stock: What Are the Differences?
10/31/2024,5,8,0.216060606,0.26418674,0.4839,earnings_beat,Services,LOW,Peloton Soars To A New High Amid This Move To Get Fit
11/1/2024,4,6,0.1875,0.26418674,0.4836,general,General,NEUTRAL,AI Spending Dominated Big Tech Earnings. Why These 2 Stocks Got a Pass From Investors.
11/2/2024,0,0,0,0,0,0,0,0,0
11/3/2024,0,0,0,0,0,0,0,0,0
11/4/2024,3,6,-0.068287037,0.267777264,0.4917,regulatory,General,HIGH,Labor board accuses Apple of suppressing employee discussions
11/5/2024,5,2,0.189158163,0.264932334,0.4876,general,General,NEUTRAL,Nvidia and Apple keep taking turns at the top of the world
11/6/2024,5,2,0.283549784,0.26566264,0.4878,general,General,HIGH,Billionaire Steve Cohen Sold 67.5% of His Stake in This AI Stock-Split and Is Piling Into a Warren Buffett Favorite
11/7/2024,2,0,0.2,0.267990857,0.4897,general,General,NEUTRAL,"If You'd Invested $1,000 in Apple Stock 20 Years Ago, Here's How Much You'd Have Today"
11/8/2024,2,0,0,0.268530846,0.4908,general,General,LOW,JPMorgan Nasdaq Equity Premium Income ETF (JEPQ): How to Invest
11/9/2024,0,0,0,0,0,0,0,0,0
11/10/2024,0,0,0,0,0,0,0,0,0
11/11/2024,3,0,0.346428571,0.264932334,0.4922,general,General,NEUTRAL,2 Cheap Tech Stocks to Buy Right Now
11/12/2024,2,3,0,0.263952643,0.4928,general,General,NEUTRAL,Big News for Apple Stock Investors
11/13/2024,2,6,0.142857143,0.264506578,0.4949,general,General,HIGH,"Smart Home Devices Could Boost Apple Stock, Analyst Says"
11/14/2024,2,2,0.1,0.264932334,0.495,general,General,LOW,Billionaire Investor Warren Buffett Sold Apple Shares for a Fourth Straight Quarter. Should Investors Be Worried?
11/15/2024,2,6,0,0.26418674,0.4966,general,General,HIGH,AST SpaceMobile Could Revolutionize Cellphone Satellite Service. But Can It Beat The Meme Stock Rap?
11/16/2024,0,0,0,0,0,0,0,0,0
11/17/2024,0,0,0,0,0,0,0,0,0
11/18/2024,0,0,0,0,0,0,0,0,0
11/19/2024,1,6,0.028787879,0.266000062,0.5011,general,General,NEUTRAL,Microsoft Ignite Shows AI Progress Has Slowed. The Focus Turns to Profits.
11/20/2024,2,8,0,0.263952643,0.5013,general,General,NEUTRAL,Qualcomm Plans for Life After Apple. It’s Coming for Intel and AMD.
11/21/2024,0,0,0,0,0,0,0,0,0
11/22/2024,2,6,0.166666667,0.264932334,0.5026,general,General,HIGH,Huawei’s Chip Advances Threaten Apple in China
11/23/2024,0,0,0,0,0,0,0,0,0
11/24/2024,0,0,0,0,0,0,0,0,0
11/25/2024,1,0,0.1,0.26418674,0.5052,general,General,HIGH,A Complete Guide to College Savings Accounts in 2024
11/26/2024,4,0,0,0.267990857,0.5077,general,General,NEUTRAL,What Is a Stock Market Index?
11/27/2024,1,6,0.025,0.263952643,0.508,general,General,HIGH,Berkshire Stock Hits Record Even as Company Refrains From Buybacks
11/28/2024,0,0,0,0,0,0,0,0,0
11/29/2024,0,0,0,0,0,0,0,0,0
11/30/2024,0,0,0,0,0,0,0,0,0
12/1/2024,0,0,0,0,0,0,0,0,0
12/2/2024,0,0,0,0,0,0,0,0,0
12/3/2024,0,0,0,0,0,0,0,0,0
12/4/2024,0,0,0,0,0,0,0,0,0
12/5/2024,0,0,0,0,0,0,0,0,0
12/6/2024,0,0,0,0,0,0,0,0,0
12/7/2024,0,0,0,0,0,0,0,0,0
12/8/2024,0,0,0,0,0,0,0,0,0
12/9/2024,0,0,0,0,0,0,0,0,0
12/10/2024,0,0,0,0,0,0,0,0,0
12/11/2024,0,0,0,0,0,0,0,0,0
12/12/2024,0,0,0,0,0,0,0,0,0
12/13/2024,0,0,0,0,0,0,0,0,0
12/14/2024,0,0,0,0,0,0,0,0,0
12/15/2024,0,0,0,0,0,0,0,0,0
12/16/2024,0,0,0,0,0,0,0,0,0
12/17/2024,0,0,0,0,0,0,0,0,0
12/18/2024,0,0,0,0,0,0,0,0,0
12/19/2024,0,0,0,0,0,0,0,0,0
12/20/2024,0,0,0,0,0,0,0,0,0
12/21/2024,0,0,0,0,0,0,0,0,0
12/22/2024,0,0,0,0,0,0,0,0,0
12/23/2024,0,0,0,0,0,0,0,0,0
12/24/2024,0,0,0,0,0,0,0,0,0
12/25/2024,0,0,0,0,0,0,0,0,0
12/26/2024,0,0,0,0,0,0,0,0,0
12/27/2024,0,0,0,0,0,0,0,0,0
12/28/2024,0,0,0,0,0,0,0,0,0
12/29/2024,0,0,0,0,0,0,0,0,0
12/30/2024,0,0,0,0,0,0,0,0,0
12/31/2024,0,0,0,0,0,0,0,0,0
